contract_id,player_id,age,service_time,contract_year,duration,value,contract_type,position,stats_year,stats_window,bat_games,bat_plate_appearances,bat_at_bats,bat_hits,bat_doubles,bat_triples,bat_home_runs,bat_runs,bat_rbis,bat_stolen_bases,bat_caught_stealing,bat_walks,bat_strikeouts,bat_batting_avg,bat_on_base_pct,bat_slugging_pct,bat_ops,bat_wrc_plus,bat_war,bat_babip,bat_iso,bat_bb_pct,bat_k_pct,bat_hard_hit_pct,bat_barrel_pct,pit_games,pit_games_started,pit_innings_pitched,pit_wins,pit_losses,pit_saves,pit_holds,pit_strikeouts,pit_walks,pit_hits_allowed,pit_home_runs_allowed,pit_era,pit_whip,pit_k_per_9,pit_bb_per_9,pit_fip,pit_xfip,pit_siera,pit_war,pit_k_pct,pit_bb_pct,pit_k_bb_ratio,pit_ground_ball_pct,pit_fly_ball_pct,pit_hard_hit_pct
Rodon_16709_2016,Rodon_16709,23,0.168,2016,1,0.518,pre-arb,SP,2015,1,26,3,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.33299999999999996,0.0,0.0,26,23,139.1,9,6,0,0,139,71,130,11,3.75,1.44,8.98,4.59,3.87,4.03,4.2,1.7,0.22899999999999998,0.11699999999999999,1.96,0.46799999999999997,0.298,0.38
Kela_16627_2016,Kela_16627,23,1.0,2016,1,0.518,pre-arb,RP,2015,1,68,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,68,0,60.1,7,5,1,22,68,18,52,4,2.39,1.16,10.14,2.69,2.64,2.88,2.7,1.5,0.28,0.07400000000000001,3.78,0.506,0.28800000000000003,0.35700000000000004
Sanchez_15688_2016,Sanchez_15688,24,1.069,2016,1,0.5178,pre-arb,SP,2015,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,41,11,92.1,7,6,0,10,61,44,74,9,3.22,1.28,5.95,4.29,4.61,4.27,4.43,0.2,0.161,0.11599999999999999,1.39,0.606,0.21600000000000003,0.371
Spangenberg_16045_2016,Spangenberg_16045,25,1.028,2016,1,0.5177,pre-arb,2B,2015,1,108,345,303,82,17,5,4,38,21,9,4,28,75,0.271,0.333,0.399,0.733,105.0,2.0,0.344,0.129,0.081,0.217,0.321,0.013000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,
Nola_17684_2016,Nola_17684,23,0.076,2016,1,0.5175,pre-arb,SP,2015,1,13,26,23,2,0,0,0,0,1,0,0,1,16,0.087,0.125,0.087,0.212,-48.0,-0.1,0.286,0.0,0.038,0.615,0.33299999999999996,0.0,13,13,77.2,6,2,0,0,68,19,74,11,3.59,1.2,7.88,2.2,4.03,3.58,3.66,1.0,0.214,0.06,3.58,0.47600000000000003,0.324,0.332
Frias_14221_2016,Frias_14221,26,1.047,2016,1,0.5175,pre-arb,RP,2015,1,17,24,21,1,0,0,0,1,0,0,0,1,12,0.048,0.13,0.048,0.178,-46.0,-0.1,0.111,0.0,0.042,0.5,0.0,0.0,17,13,77.2,5,5,0,0,43,26,88,7,4.06,1.47,4.98,3.01,4.32,4.27,4.46,0.2,0.129,0.078,1.65,0.551,0.23,0.318
Strickland_12095_2016,Strickland_12095,27,0.163,2016,1,0.5175,pre-arb,RP,2015,1,55,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,1.0,,,55,0,51.1,3,3,0,20,50,10,34,4,2.45,0.86,8.77,1.75,2.9,3.35,2.83,0.7,0.262,0.052000000000000005,5.0,0.39799999999999996,0.39799999999999996,0.318
Franco_16052_2016,Franco_16052,23,0.17,2016,1,0.5175,pre-arb,3B,2015,1,80,335,304,85,22,1,14,45,50,1,0,26,52,0.28,0.343,0.497,0.84,129.0,1.9,0.297,0.217,0.078,0.155,0.37200000000000005,0.059000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,
Gilmartin_16105_2016,Gilmartin_16105,26,1.0,2016,1,0.5175,pre-arb,RP,2015,1,50,6,6,2,0,0,0,1,0,0,0,0,3,0.333,0.333,0.333,0.667,88.0,0.1,0.667,0.0,0.0,0.5,0.667,0.0,50,1,57.1,3,2,0,2,54,18,50,2,2.67,1.19,8.48,2.83,2.75,3.81,3.44,0.8,0.23,0.077,3.0,0.446,0.376,0.28
Barnhart_14085_2016,Barnhart_14085,25,1.075,2016,1,0.5175,pre-arb,C,2015,1,81,274,242,61,9,0,3,23,18,0,1,25,45,0.252,0.324,0.326,0.65,76.0,0.7,0.294,0.074,0.091,0.16399999999999998,0.193,0.005,,,,,,,,,,,,,,,,,,,,,,,,,
Garcia_16092_2016,Garcia_16092,25,1.004,2016,1,0.5175,pre-arb,RP,2015,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,59,1,56.2,3,5,1,11,68,10,44,8,3.34,0.95,10.8,1.59,3.2,3.4,2.55,0.7,0.302,0.044000000000000004,6.8,0.285,0.542,0.317
Conforto_17687_2016,Conforto_17687,23,0.073,2016,1,0.517246,pre-arb,CF,2015,1,56,194,174,47,14,0,9,30,26,0,1,17,39,0.27,0.335,0.506,0.841,133.0,1.9,0.297,0.236,0.08800000000000001,0.201,0.474,0.095,,,,,,,,,,,,,,,,,,,,,,,,,
DeShields_14172_2016,DeShields_14172,23,1.0,2016,1,0.51713,pre-arb,CF,2015,1,121,492,425,111,22,10,2,83,37,25,8,53,101,0.261,0.344,0.374,0.718,95.0,1.6,0.334,0.113,0.10800000000000001,0.205,0.22399999999999998,0.012,,,,,,,,,,,,,,,,,,,,,,,,,
Greene_14328_2016,Greene_14328,27,1.075,2016,1,0.517,pre-arb,RP,2015,1,18,5,5,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,-100.0,-0.1,0.0,0.0,0.0,1.0,,,18,16,83.2,4,8,0,0,50,27,103,13,6.88,1.55,5.38,2.9,5.14,4.76,4.82,0.3,0.134,0.07200000000000001,1.85,0.43799999999999994,0.331,0.341
Correa_14168_2016,Correa_14168,21,0.119,2016,1,0.5167,pre-arb,SS,2015,1,99,432,387,108,22,1,22,52,68,14,4,40,78,0.279,0.345,0.512,0.857,136.0,3.4,0.296,0.233,0.09300000000000001,0.18100000000000002,0.40299999999999997,0.08900000000000001,,,,,,,,,,,,,,,,,,,,,,,,,
McCullers_17540_2016,McCullers_17540,22,0.139,2016,1,0.5167,pre-arb,SP,2015,1,22,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,22,22,125.2,6,7,0,0,129,43,106,10,3.22,1.19,9.24,3.08,3.26,3.49,3.57,2.5,0.248,0.083,3.0,0.465,0.318,0.321
Mitchell_15663_2016,Mitchell_15663,25,0.129,2016,1,0.51665,pre-arb,SP,2015,1,20,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,1.0,,,20,2,29.2,0,2,1,1,29,16,37,4,6.37,1.79,8.8,4.85,4.75,4.04,3.96,0.0,0.203,0.11199999999999999,1.81,0.5,0.21899999999999997,0.42700000000000005
Robles_12080_2016,Robles_12080,25,1.0,2016,1,0.5165,pre-arb,RP,2015,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,57,0,54.0,4,3,0,12,61,18,37,8,3.67,1.02,10.17,3.0,3.91,3.79,3.05,0.2,0.281,0.083,3.39,0.32799999999999996,0.493,0.309
Lorenzen_14094_2016,Lorenzen_14094,24,0.159,2016,1,0.5165,pre-arb,RP,2015,1,33,41,36,9,0,1,0,4,4,0,0,0,13,0.25,0.27,0.306,0.576,55.0,0.4,0.391,0.056,0.0,0.317,0.33299999999999996,0.0,27,21,113.1,4,9,0,1,83,57,131,18,5.4,1.66,6.59,4.53,5.4,4.82,4.98,-0.4,0.161,0.111,1.46,0.405,0.312,0.363
Erlin_12270_2016,Erlin_12270,25,1.078,2016,1,0.5164,pre-arb,SP,2015,1,3,6,5,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,-0.1,0.0,0.0,0.0,0.16699999999999998,0.0,0.0,3,3,17.0,1,2,0,0,10,2,16,1,4.76,1.06,5.29,1.06,3.25,3.7,3.94,0.3,0.154,0.031,5.0,0.47100000000000003,0.275,0.308
Marshall_15651_2016,Marshall_15651,26,1.038,2016,1,0.5162,pre-arb,RP,2015,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,13,0,13.1,0,2,0,2,7,5,20,3,6.08,1.88,4.73,3.38,6.13,4.43,4.35,-0.3,0.115,0.08199999999999999,1.4,0.531,0.22399999999999998,0.38799999999999996
Vázquez_16020_2016,Vázquez_16020,24,0.162,2016,1,0.5161,pre-arb,RP,2015,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,49,0,48.1,2,1,2,6,43,11,35,2,2.79,0.95,8.01,2.05,2.64,3.44,3.17,0.9,0.228,0.057999999999999996,3.91,0.455,0.33299999999999996,0.336
Osuna_16612_2016,Osuna_16612,21,1.0,2016,1,0.5161,pre-arb,RP,2015,1,68,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,68,0,69.2,1,6,20,7,75,16,48,7,2.58,0.92,9.69,2.07,3.02,3.45,2.81,1.3,0.27699999999999997,0.059000000000000004,4.69,0.34299999999999997,0.461,0.341
Souza_15689_2016,Souza_15689,27,1.072,2016,1,0.5161,pre-arb,RF,2015,1,110,426,373,84,15,1,16,59,40,12,6,46,144,0.225,0.318,0.399,0.717,102.0,1.5,0.318,0.174,0.10800000000000001,0.33799999999999997,0.39,0.095,,,,,,,,,,,,,,,,,,,,,,,,,
Eickhoff_16597_2016,Eickhoff_16597,25,0.045,2016,1,0.516,pre-arb,SP,2015,1,8,16,14,2,0,0,0,1,2,0,0,0,7,0.143,0.143,0.143,0.286,-32.0,0.0,0.286,0.0,0.0,0.43799999999999994,0.222,0.0,8,8,51.0,3,3,0,0,49,13,40,5,2.65,1.04,8.65,2.29,3.25,3.6,3.56,1.2,0.24100000000000002,0.064,3.77,0.379,0.4,0.369
Gott_17602_2016,Gott_17602,23,0.114,2016,1,0.516,pre-arb,RP,2015,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,48,0,47.2,4,2,0,14,27,16,43,2,3.02,1.24,5.1,3.02,3.74,4.43,4.13,0.2,0.134,0.079,1.69,0.5720000000000001,0.263,0.256
Velasquez_16529_2016,Velasquez_16529,24,0.086,2016,1,0.516,pre-arb,SP,2015,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,19,7,55.2,1,1,0,0,58,21,50,5,4.37,1.28,9.38,3.4,3.46,4.14,3.74,0.9,0.251,0.091,2.76,0.313,0.467,0.34
Flynn_16084_2016,Flynn_16084,26,1.002,2016,1,0.51595,pre-arb,RP,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Herrmann_11553_2016,Herrmann_11553,28,2.001,2016,1,0.5159,pre-arb,C,2015,1,45,113,103,15,5,1,2,13,10,0,0,7,37,0.146,0.214,0.272,0.486,29.0,-0.6,0.203,0.126,0.062,0.327,0.313,0.03,,,,,,,,,,,,,,,,,,,,,,,,,
Stroman_15687_2016,Stroman_15687,25,1.147,2016,1,0.5159,pre-arb,SP,2015,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,4,4,27.0,4,0,0,0,18,6,20,2,1.67,0.96,6.0,2.0,3.54,3.34,3.28,0.4,0.175,0.057999999999999996,3.0,0.6409999999999999,0.179,0.295
Pérez_14111_2016,Pérez_14111,27,1.083,2016,1,0.5158,pre-arb,C,2015,1,70,226,184,42,9,1,7,30,21,0,0,33,64,0.228,0.348,0.402,0.751,107.0,2.1,0.304,0.174,0.146,0.28300000000000003,0.39399999999999996,0.087,,,,,,,,,,,,,,,,,,,,,,,,,
Matz_16106_2016,Matz_16106,25,0.099,2016,1,0.51575,pre-arb,SP,2015,1,6,14,14,4,1,0,0,1,5,0,0,0,1,0.286,0.286,0.357,0.643,77.0,0.2,0.308,0.071,0.0,0.071,0.308,0.0,6,6,35.2,4,0,0,0,34,10,34,4,2.27,1.23,8.58,2.52,3.61,3.56,3.63,0.5,0.228,0.067,3.4,0.455,0.337,0.317
Altherr_16050_2016,Altherr_16050,25,0.054,2016,1,0.5155,pre-arb,RF,2015,1,39,161,137,33,11,4,5,25,22,6,2,16,41,0.241,0.338,0.489,0.827,124.0,1.5,0.301,0.248,0.099,0.255,0.434,0.03,,,,,,,,,,,,,,,,,,,,,,,,,
Marte_16591_2016,Marte_16591,22,0.066,2016,1,0.5154,pre-arb,2B,2015,1,57,247,219,62,14,3,2,25,17,8,4,24,43,0.283,0.351,0.402,0.753,112.0,1.8,0.341,0.119,0.09699999999999999,0.174,0.278,0.017,,,,,,,,,,,,,,,,,,,,,,,,,
Gosewisch_13990_2016,Gosewisch_13990,32,2.06,2016,1,0.5152,pre-arb,C,2015,1,38,138,128,27,6,0,1,9,13,2,1,8,23,0.211,0.261,0.281,0.542,43.0,-0.2,0.248,0.07,0.057999999999999996,0.16699999999999998,0.27399999999999997,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Heaney_15790_2016,Heaney_15790,25,0.15,2016,1,0.515,pre-arb,SP,2015,1,18,6,5,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,-100.0,-0.1,0.0,0.0,0.0,0.5,0.0,0.0,18,18,105.2,6,4,0,0,78,28,99,9,3.49,1.2,6.64,2.38,3.73,4.41,4.31,1.6,0.17800000000000002,0.064,2.79,0.38299999999999995,0.395,0.374
Neris_16572_2016,Neris_16572,27,0.104,2016,1,0.515,pre-arb,RP,2015,1,32,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,1.0,,,32,0,40.1,2,2,0,2,41,10,38,8,3.79,1.19,9.15,2.23,4.72,4.08,3.18,-0.1,0.24100000000000002,0.059000000000000004,4.1,0.386,0.465,0.33
Tonkin_14324_2016,Tonkin_14324,26,1.005,2016,1,0.515,pre-arb,RP,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montgomery_11763_2016,Montgomery_11763,27,0.089,2016,1,0.515,pre-arb,RP,2015,1,16,3,3,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.667,0.0,0.0,16,16,90.0,4,6,0,0,64,37,92,11,4.6,1.43,6.4,3.7,4.67,4.44,4.56,0.2,0.162,0.094,1.73,0.512,0.289,0.36200000000000004
Tucker_14175_2016,Tucker_14175,25,0.15,2016,1,0.515,pre-arb,RF,2015,1,98,323,300,73,19,0,13,35,33,0,2,20,68,0.243,0.297,0.437,0.734,104.0,0.5,0.274,0.193,0.062,0.21100000000000002,0.38799999999999996,0.055999999999999994,,,,,,,,,,,,,,,,,,,,,,,,,
Shaw_14046_2016,Shaw_14046,26,0.088,2016,1,0.515,pre-arb,3B,2015,1,65,248,226,61,10,0,13,31,36,0,1,18,57,0.27,0.327,0.487,0.813,118.0,1.5,0.304,0.217,0.073,0.23,0.368,0.076,,,,,,,,,,,,,,,,,,,,,,,,,
Skaggs_11306_2016,Skaggs_11306,24,2.066,2016,1,0.515,pre-arb,SP,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Verrett_16510_2016,Verrett_16510,26,0.094,2016,1,0.514875,pre-arb,RP,2015,1,18,8,7,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100.0,-0.1,0.0,0.0,0.0,0.25,0.0,0.0,18,4,47.2,1,2,1,0,39,15,34,6,3.59,1.03,7.36,2.83,4.2,4.15,3.9,0.1,0.205,0.079,2.6,0.446,0.392,0.29100000000000004
Norris_16604_2016,Norris_16604,23,0.122,2016,1,0.5145,pre-arb,SP,2015,1,13,3,2,1,0,0,1,1,2,0,0,1,1,0.5,0.667,2.0,2.667,513.0,0.2,0.0,1.5,0.33299999999999996,0.33299999999999996,1.0,1.0,13,13,60.0,3,2,0,0,45,19,53,9,3.75,1.2,6.75,2.85,4.63,4.63,4.45,0.5,0.179,0.076,2.37,0.39299999999999996,0.43200000000000005,0.319
Wright_12039_2016,Wright_12039,31,1.089,2016,1,0.5145,pre-arb,SP,2015,1,16,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,16,9,72.2,5,4,0,0,52,27,67,12,4.09,1.29,6.44,3.34,5.01,4.85,4.6,-0.1,0.168,0.087,1.93,0.43200000000000005,0.43200000000000005,0.29100000000000004
Beckham_11764_2016,Beckham_11764,26,1.145,2016,1,0.5145,pre-arb,SS,2015,1,83,223,203,45,7,4,9,24,37,3,1,13,69,0.222,0.274,0.429,0.702,91.0,0.0,0.279,0.207,0.057999999999999996,0.309,0.377,0.057999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,
Ross_17579_2016,Ross_17579,23,0.094,2016,1,0.5144,pre-arb,SP,2015,1,17,30,27,3,0,0,0,2,0,0,0,0,11,0.111,0.143,0.111,0.254,-37.0,-0.4,0.188,0.0,0.0,0.36700000000000005,0.278,0.0,16,13,76.2,5,5,0,0,69,21,64,7,3.64,1.11,8.1,2.47,3.42,3.62,3.66,1.4,0.22,0.067,3.29,0.498,0.33799999999999997,0.35100000000000003
Kiermaier_15681_2016,Kiermaier_15681,26,1.131,2016,1,0.5144,pre-arb,CF,2015,1,151,535,505,133,25,12,10,62,40,18,5,24,95,0.263,0.298,0.42,0.718,97.0,4.3,0.306,0.156,0.045,0.17800000000000002,0.309,0.024,,,,,,,,,,,,,,,,,,,,,,,,,
Nieuwenhuis_9337_2016,Nieuwenhuis_9337,28,2.112,2016,1,0.514,pre-arb,CF,2015,1,74,141,128,25,11,0,4,21,14,2,2,10,49,0.195,0.27,0.375,0.645,80.0,0.0,0.28,0.18,0.071,0.348,0.418,0.076,,,,,,,,,,,,,,,,,,,,,,,,,
Gosselin_14031_2016,Gosselin_14031,27,1.085,2016,1,0.5139,pre-arb,2B,2015,1,44,118,106,33,9,1,3,19,15,2,1,9,16,0.311,0.373,0.5,0.873,136.0,1.0,0.341,0.189,0.076,0.136,0.33,0.055,,,,,,,,,,,,,,,,,,,,,,,,,
Thornburg_11561_2016,Thornburg_11561,27,2.057,2016,1,0.5139,pre-arb,RP,2015,1,24,3,3,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.33299999999999996,0.0,0.0,24,0,34.1,0,2,0,1,34,12,31,7,3.67,1.25,8.91,3.15,5.11,4.27,3.58,-0.4,0.225,0.079,2.83,0.353,0.41200000000000003,0.33299999999999996
Santana_14177_2016,Santana_14177,23,0.079,2016,1,0.5138,pre-arb,RF,2015,1,52,187,160,38,7,0,8,20,26,4,1,20,63,0.238,0.337,0.431,0.768,112.0,0.5,0.33,0.194,0.107,0.337,0.34299999999999997,0.141,,,,,,,,,,,,,,,,,,,,,,,,,
Casali_15679_2016,Casali_15679,27,1.014,2016,1,0.5136,pre-arb,C,2015,1,38,113,101,24,6,0,10,13,18,0,0,8,34,0.238,0.304,0.594,0.898,143.0,1.2,0.241,0.356,0.071,0.301,0.435,0.087,,,,,,,,,,,,,,,,,,,,,,,,,
Campbell_15150_2016,Campbell_15150,29,1.112,2016,1,0.513308,pre-arb,1B,2015,1,71,206,173,34,8,0,3,28,19,5,3,26,37,0.197,0.312,0.295,0.607,77.0,-0.2,0.23,0.098,0.126,0.18,0.36,0.043,,,,,,,,,,,,,,,,,,,,,,,,,
Pérez_14166_2016,Pérez_14166,25,0.154,2016,1,0.513,pre-arb,C,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vazquez_12037_2016,Vazquez_12037,25,1.082,2016,1,0.513,pre-arb,C,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knebel_16026_2016,Knebel_16026,24,0.166,2016,1,0.513,pre-arb,RP,2015,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,48,0,50.1,0,0,0,3,58,17,44,8,3.22,1.21,10.37,3.04,4.03,3.16,2.85,0.0,0.278,0.081,3.41,0.49200000000000005,0.311,0.379
Saladino_16517_2016,Saladino_16517,26,0.087,2016,1,0.513,pre-arb,2B,2015,1,68,254,236,53,6,4,4,33,20,8,2,12,51,0.225,0.267,0.335,0.602,64.0,0.3,0.269,0.11,0.047,0.201,0.344,0.021,,,,,,,,,,,,,,,,,,,,,,,,,
Villar_14178_2016,Villar_14178,25,1.113,2016,1,0.5129,pre-arb,SS,2015,1,53,128,116,33,7,1,2,18,11,7,2,10,29,0.284,0.339,0.414,0.752,111.0,0.2,0.36,0.129,0.078,0.22699999999999998,0.382,0.034,,,,,,,,,,,,,,,,,,,,,,,,,
Conley_16533_2016,Conley_16533,26,0.07,2016,1,0.5125,pre-arb,SP,2015,1,15,22,18,4,0,0,0,0,1,0,0,0,8,0.222,0.222,0.222,0.444,19.0,0.1,0.4,0.0,0.0,0.364,0.214,0.0,15,11,67.0,4,1,0,0,59,21,65,7,3.76,1.28,7.93,2.82,3.81,4.21,3.98,1.1,0.21,0.075,2.81,0.406,0.406,0.278
Barnes_16094_2016,Barnes_16094,26,0.06,2016,1,0.5125,pre-arb,C,2015,1,20,37,29,6,2,0,0,4,1,1,0,6,6,0.207,0.361,0.276,0.637,93.0,0.1,0.261,0.069,0.162,0.162,0.45799999999999996,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Paulsen_14139_2016,Paulsen_14139,28,1.012,2016,1,0.5125,pre-arb,1B,2015,1,116,354,325,90,19,4,11,42,49,1,2,23,92,0.277,0.326,0.462,0.787,99.0,0.9,0.351,0.185,0.065,0.26,0.342,0.059000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,
Buxton_17603_2016,Buxton_17603,22,0.113,2016,1,0.5125,pre-arb,CF,2015,1,46,138,129,27,7,1,2,16,6,2,2,6,44,0.209,0.25,0.326,0.576,53.0,0.1,0.301,0.116,0.043,0.319,0.218,0.034,,,,,,,,,,,,,,,,,,,,,,,,,
Bettis_14117_2016,Bettis_14117,27,1.096,2016,1,0.5125,pre-arb,SP,2015,1,20,33,29,2,0,0,0,2,1,0,0,4,13,0.069,0.182,0.069,0.251,-40.0,-0.1,0.125,0.0,0.121,0.39399999999999996,0.063,0.0,20,20,115.0,8,6,0,0,98,42,120,11,4.23,1.41,7.67,3.29,3.85,3.89,4.08,2.0,0.195,0.084,2.33,0.493,0.285,0.318
Rusin_11627_2016,Rusin_11627,29,1.092,2016,1,0.5125,pre-arb,RP,2015,1,27,50,46,10,0,0,1,5,4,0,0,0,7,0.217,0.217,0.283,0.5,16.0,0.2,0.237,0.065,0.0,0.14,0.233,0.0,24,22,131.2,6,10,0,0,86,41,170,19,5.33,1.6,5.88,2.8,4.71,4.21,4.35,1.0,0.145,0.069,2.1,0.521,0.272,0.345
Bergman_14126_2016,Bergman_14126,28,1.112,2016,1,0.5125,pre-arb,RP,2015,1,30,15,12,2,0,0,0,1,0,0,0,1,4,0.167,0.231,0.167,0.397,-4.0,0.0,0.25,0.0,0.067,0.267,0.1,0.0,30,4,68.1,3,1,0,0,37,15,82,8,4.74,1.42,4.87,1.98,4.23,4.5,4.46,0.4,0.129,0.052000000000000005,2.47,0.401,0.358,0.359
Adrianza_11490_2016,Adrianza_11490,26,1.131,2016,1,0.5125,pre-arb,SS,2015,1,52,134,113,21,7,1,0,11,11,3,2,15,20,0.186,0.303,0.265,0.569,68.0,0.2,0.226,0.08,0.11199999999999999,0.149,0.221,0.011000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,
Osich_17969_2016,Osich_17969,27,0.094,2016,1,0.5125,pre-arb,RP,2015,1,35,3,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.33299999999999996,0.0,0.0,35,0,28.2,2,0,0,11,27,8,24,4,2.2,1.12,8.48,2.51,3.9,3.89,3.34,0.0,0.225,0.067,3.38,0.488,0.41700000000000004,0.259
Phegley_12099_2016,Phegley_12099,28,1.114,2016,1,0.5125,pre-arb,C,2015,1,73,243,225,56,16,1,9,27,34,0,0,14,51,0.249,0.3,0.449,0.749,106.0,1.4,0.283,0.2,0.057999999999999996,0.21,0.27399999999999997,0.04,,,,,,,,,,,,,,,,,,,,,,,,,
Graveman_16023_2016,Graveman_16023,25,1.014,2016,1,0.5125,pre-arb,SP,2015,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,21,21,115.2,6,9,0,0,77,38,126,15,4.05,1.42,5.99,2.96,4.6,4.3,4.43,0.5,0.153,0.076,2.03,0.5,0.28600000000000003,0.382
Semien_14066_2016,Semien_14066,25,1.118,2016,1,0.5125,pre-arb,SS,2015,1,155,601,556,143,23,7,15,65,45,11,5,42,132,0.257,0.31,0.405,0.715,97.0,1.4,0.312,0.147,0.07,0.22,0.28600000000000003,0.045,,,,,,,,,,,,,,,,,,,,,,,,,
Canha_16565_2016,Canha_16565,27,1.0,2016,1,0.5125,pre-arb,1B,2015,1,124,485,441,112,22,3,16,61,70,7,2,33,96,0.254,0.315,0.426,0.742,105.0,1.3,0.289,0.172,0.068,0.198,0.368,0.078,,,,,,,,,,,,,,,,,,,,,,,,,
Mariot_14195_2016,Mariot_14195,27,0.122,2016,1,0.5125,pre-arb,RP,2015,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,2,0,3.0,0,0,0,0,1,2,2,1,3.0,1.33,3.0,6.0,8.8,6.43,6.97,-0.1,0.083,0.16699999999999998,0.5,0.222,0.444,0.778
Piscotty_18037_2016,Piscotty_18037,25,0.076,2016,1,0.5125,pre-arb,RF,2015,1,63,256,233,71,15,4,7,29,39,2,1,20,56,0.305,0.359,0.494,0.853,134.0,1.4,0.372,0.189,0.078,0.21899999999999997,0.413,0.095,,,,,,,,,,,,,,,,,,,,,,,,,
Thompson_14067_2016,Thompson_14067,25,0.063,2016,1,0.5125,pre-arb,CF,2015,1,44,135,122,36,8,3,5,17,16,1,0,13,26,0.295,0.363,0.533,0.896,146.0,1.4,0.341,0.238,0.096,0.193,0.365,0.083,,,,,,,,,,,,,,,,,,,,,,,,,
Lyons_15760_2016,Lyons_15760,28,1.07,2016,1,0.5125,pre-arb,RP,2015,1,17,20,16,3,0,0,0,3,1,0,0,2,4,0.188,0.278,0.188,0.465,37.0,0.1,0.25,0.0,0.1,0.2,0.28600000000000003,0.0,17,8,60.0,3,1,0,0,60,15,59,12,3.75,1.23,9.0,2.25,4.53,3.46,3.42,0.1,0.235,0.059000000000000004,4.0,0.387,0.358,0.335
